Date,Crypto,Open,High,Low,Close,Volume
2018-02-22,Bitcoin,10660.4,11039.1,9939.09,10005.0,8040079872.0
2018-02-23,Bitcoin,9937.07,10487.3,9734.56,10301.1,7739500032.0
2018-02-24,Bitcoin,10287.7,10597.2,9546.97,9813.07,6917929984.0
2018-02-25,Bitcoin,9796.42,9923.22,9407.06,9664.73,5706939904.0
2018-02-26,Bitcoin,9669.43,10475.0,9501.73,10366.7,7287690240.0
2018-02-27,Bitcoin,10393.9,10878.5,10246.1,10725.6,6966179840.0
2018-02-28,Bitcoin,10687.2,11089.8,10393.1,10397.9,6936189952.0
2018-03-01,Bitcoin,10385.0,11052.3,10352.7,10951.0,7317279744.0
2018-03-02,Bitcoin,10977.4,11189.0,10850.1,11086.4,7620590080.0
2018-03-03,Bitcoin,11101.9,11528.2,11002.4,11489.7,6690570240.0
2018-03-04,Bitcoin,11497.4,11512.6,11136.1,11512.6,6084149760.0
2018-03-05,Bitcoin,11532.4,11704.1,11443.9,11573.3,6468539904.0
2018-03-06,Bitcoin,11500.1,11500.1,10694.3,10779.9,6832169984.0
2018-03-07,Bitcoin,10803.9,10929.5,9692.12,9965.57,8797910016.0
2018-03-08,Bitcoin,9951.44,10147.4,9335.87,9395.01,7186089984.0
2018-03-09,Bitcoin,9414.69,9466.35,8513.03,9337.55,8704190464.0
2018-03-10,Bitcoin,9350.59,9531.32,8828.47,8866.0,5386319872.0
2018-03-11,Bitcoin,8852.78,9711.89,8607.12,9578.63,6296370176.0
2018-03-12,Bitcoin,9602.93,9937.5,8956.43,9205.12,6457399808.0
2018-03-13,Bitcoin,9173.04,9470.38,8958.19,9194.85,5991139840.0
2018-03-14,Bitcoin,9214.65,9355.85,8068.59,8269.81,6438230016.0
2018-03-15,Bitcoin,8290.76,8428.35,7783.05,8300.86,6834429952.0
2018-03-16,Bitcoin,8322.91,8585.15,8005.31,8338.35,5289379840.0
2018-03-17,Bitcoin,8321.91,8346.53,7812.82,7916.88,4426149888.0
2018-03-18,Bitcoin,7890.52,8245.51,7397.99,8223.68,6639190016.0
2018-03-19,Bitcoin,8344.12,8675.87,8182.4,8630.65,6729110016.0
2018-03-20,Bitcoin,8619.67,9051.02,8389.89,8913.47,6361789952.0
2018-03-21,Bitcoin,8937.48,9177.37,8846.33,8929.28,6043129856.0
2018-03-22,Bitcoin,8939.44,9100.71,8564.9,8728.47,5530390016.0
2018-03-23,Bitcoin,8736.25,8879.62,8360.62,8879.62,5954120192.0
2018-03-24,Bitcoin,8901.95,8996.18,8665.7,8668.12,5664600064.0
2018-03-25,Bitcoin,8612.81,8682.01,8449.1,8495.78,4569880064.0
2018-03-26,Bitcoin,8498.47,8530.08,7921.43,8209.4,5921039872.0
2018-03-27,Bitcoin,8200.0,8232.78,7797.28,7833.04,5378250240.0
2018-03-28,Bitcoin,7836.83,8122.89,7809.17,7954.48,4935289856.0
2018-03-29,Bitcoin,7979.07,7994.33,7081.38,7165.7,6361229824.0
2018-03-30,Bitcoin,7171.45,7276.66,6683.93,6890.52,6289509888.0
2018-03-31,Bitcoin,6892.48,7207.85,6863.52,6973.53,4553269760.0
